USER_GENDER,MARITAL,PRICE,NO_ITEMS,PUR_VALUE,USER_INCOME,PURCHASE
0,U,11000,0,0,1564,0
1,U,20000,1,11502,2824,0
0,U,20000,0,0,0,0
0,U,15000,0,0,0,0
0,M,24000,1,12955,11316,1
0,U,20000,1,18082,1252,0
1,U,25000,0,0,12056,0
0,U,16000,0,0,5066,0
0,U,16000,1,8019,236,0
1,M,11000,0,0,29011,0
0,U,15000,1,12723,8728,0
0,U,14000,0,0,14693,0
1,U,11000,1,3916,179,0
1,M,9000,0,0,10007,0
0,U,19000,0,0,5826,1
0,U,24000,1,7183,863,0
0,U,11000,0,0,1225,0
0,M,18000,2,24643,19276,1
0,M,11000,0,0,0,0
0,M,9000,0,0,17057,0
1,M,13000,0,0,1873,0
0,U,25000,0,0,9623,0
1,U,31000,1,14108,3027,0
0,M,28000,1,10195,7912,0
0,U,14000,0,0,8250,0
1,U,13000,0,0,23041,1
1,M,19000,0,0,48535,0
1,U,9000,0,0,2296,0
0,U,20000,0,0,0,0
1,U,25000,0,0,640,0
0,U,30000,0,0,686,0
1,U,10000,1,7241,499,0
1,U,10000,1,3121,46855,1
1,U,19000,0,0,1197,1
0,M,25000,1,10673,0,0
1,U,32000,1,7531,33650,0
1,M,31000,1,15872,20363,0
1,U,32000,2,25301,16507,1
1,U,9000,0,0,17262,0
0,U,19000,0,0,0,0
0,U,9000,1,17796,1975,0
0,U,23000,0,0,17515,0
1,U,16000,0,0,21406,0
0,M,19000,0,0,0,0
1,U,31000,0,0,18219,0
0,U,16000,1,10646,144,1
0,M,15000,1,5300,9344,0
1,U,16000,0,0,24145,0
0,M,18000,1,15544,0,0
0,U,15000,1,15926,0,0
1,U,10000,0,0,3171,1
1,U,24000,0,0,951,0
0,M,18000,0,0,0,1
1,U,25000,1,13900,828,0
1,M,9000,0,0,25032,0
1,U,32000,0,0,43587,0
1,U,19000,2,19505,27867,1
0,U,18000,1,19488,0,0
1,M,16000,1,6166,38303,0
0,U,9000,1,18671,0,0
1,M,24000,2,16170,3438,1
1,U,10000,0,0,3767,1
0,M,10000,1,18133,0,0
0,U,18000,1,7436,10509,0
0,U,16000,1,7002,7472,1
1,M,31000,1,3061,2164,1
0,U,18000,1,10111,5717,0
1,M,10000,0,0,42653,0
0,U,16000,1,14742,0,0
0,M,16000,1,14393,10423,0
1,U,10000,1,12773,953,0
0,U,15000,0,0,6424,0
0,U,14000,2,16383,0,1
1,U,14000,0,0,38,0
1,U,10000,1,12835,493,1
0,U,28000,0,0,0,0
1,U,16000,0,0,2489,0
0,U,10000,0,0,397,0
1,U,10000,0,0,1891,0
0,U,15000,1,10638,8500,0
1,U,15000,1,17141,2733,0
0,M,10000,1,13748,15000,0
1,U,10000,1,14521,4050,0
1,U,18000,2,19720,2121,1
0,U,30000,1,12400,0,0
1,U,24000,1,14783,15926,1
1,U,12000,0,0,18801,1
1,U,12000,2,22606,25081,1
0,M,12000,1,3944,0,1
0,U,14000,1,6959,426,0
0,M,15000,0,0,5499,1
1,U,16000,0,0,15087,0
0,M,14000,1,8530,0,0
0,M,23000,2,8154,14309,1
0,U,15000,0,0,1044,1
1,U,16000,1,3288,35214,0
0,U,25000,2,17479,7323,1
0,U,18000,1,3194,0,0
1,U,30000,0,0,14341,0
0,U,31000,2,28920,16417,1
1,M,18000,1,14845,37845,0
1,M,16000,2,29075,20976,1
1,U,15000,0,0,46959,1
0,M,16000,1,14072,0,0
1,U,10000,2,29238,2354,1
1,U,10000,2,19671,333,1
1,U,11000,2,26940,19934,1
0,U,14000,0,0,0,0
0,U,16000,1,9733,1742,0
0,M,14000,1,12401,8113,0
0,U,15000,0,0,5195,0
1,U,28000,1,9972,11132,0
0,M,23000,0,0,0,0
1,U,23000,2,27259,28045,1
0,U,23000,2,5340,1699,1
1,U,24000,0,0,76,0
0,U,19000,2,19777,9035,1
0,U,14000,1,15926,1232,0
1,U,15000,1,1606,38466,0
1,M,10000,1,7527,2578,0
1,U,16000,0,0,4954,0
1,M,20000,1,1926,2316,0
1,U,18000,1,18576,3705,0
1,M,14000,1,14370,28749,0
1,M,11000,0,0,1863,0
0,U,10000,0,0,0,0
0,U,20000,1,9594,8208,0
0,U,24000,2,10893,6469,1
0,M,11000,1,12279,5467,0
1,U,28000,1,19879,4023,0
0,U,10000,1,10924,5312,1
1,U,13000,2,20832,23963,1
1,U,20000,1,17120,390,0
1,M,24000,0,0,31918,0
0,U,25000,0,0,0,0
1,U,25000,1,6799,369,0
1,U,18000,0,0,39745,0
1,U,11000,0,0,24909,0
0,U,25000,1,7223,260,0
0,U,31000,1,14949,1430,0
1,U,11000,1,2220,47184,1
1,M,11000,2,15344,45780,1
0,U,12000,2,8828,17592,1
0,M,11000,1,9212,0,0
0,U,10000,0,0,5690,0
0,U,14000,1,7451,439,0
0,M,11000,1,11204,13694,0
1,U,15000,0,0,4224,1
0,M,15000,1,4776,19334,0
1,U,14000,0,0,47847,0
0,M,20000,0,0,0,0
0,M,15000,1,6707,0,0
0,M,11000,1,9891,0,1
1,U,15000,1,4635,4321,0
1,U,14000,1,11303,27036,0
1,M,10000,2,24899,18393,1
1,U,20000,1,16945,20663,1
0,U,13000,1,7629,0,1
1,U,14000,0,0,1369,0
0,U,13000,0,0,6045,1
1,U,16000,0,0,29468,1
1,U,28000,2,17380,31198,1
0,U,23000,0,0,1779,1
1,M,14000,1,1749,635,1
1,U,31000,1,5190,21649,0
1,U,23000,0,0,2113,0
1,U,19000,1,17874,722,0
0,M,28000,1,4223,8724,1
0,U,10000,0,0,0,0
0,U,30000,2,21629,586,1
0,U,20000,1,13130,1091,0
0,M,19000,0,0,9520,0
1,U,10000,0,0,708,1
0,M,10000,0,0,17593,0
1,U,13000,2,16888,13824,1
0,U,16000,1,8075,5389,0
0,U,32000,0,0,17367,0
1,M,30000,0,0,29440,0
0,M,28000,0,0,15792,0
0,U,23000,0,0,1068,0
1,U,16000,1,18969,293,1
0,M,12000,0,0,14935,1
1,U,24000,1,17665,45147,0
0,U,16000,1,10644,0,0
0,U,20000,0,0,6793,1
1,M,14000,1,19805,19618,0
1,M,25000,1,16746,1384,1
0,U,11000,0,0,8823,0
1,M,10000,0,0,31807,0
0,U,9000,0,0,6605,0
0,M,32000,0,0,5049,1
0,U,25000,1,10386,516,1
0,U,9000,1,11688,372,0
1,U,13000,1,4231,3038,0
0,U,14000,1,11538,15091,0
1,U,11000,1,4758,14246,0
0,U,18000,0,0,0,0
1,U,16000,2,23570,20527,1
1,U,24000,1,2251,2612,0
0,U,20000,0,0,1804,0
1,U,9000,0,0,2379,1
0,U,32000,1,9779,13058,1
1,M,18000,0,0,4192,0
0,U,15000,1,16642,5132,1
1,M,9000,1,9562,27277,0
0,U,10000,0,0,8512,1
0,U,14000,0,0,5477,0
0,U,9000,0,0,0,0
0,U,23000,2,7846,6067,1
1,U,16000,1,4880,615,0
0,M,16000,1,19407,0,0
0,M,23000,1,3607,0,0
0,U,16000,1,5929,0,0
0,M,32000,1,2102,11444,0
1,U,12000,1,19914,1696,0
0,U,13000,1,11128,8037,0
1,U,19000,0,0,15631,0
1,M,15000,1,7465,28308,1
0,U,10000,0,0,999,1
0,M,10000,1,11564,17260,1
0,U,23000,0,0,1848,1
1,M,16000,2,20250,40162,1
0,U,20000,1,17809,8226,0
1,U,19000,1,4221,25835,0
1,U,11000,0,0,38862,0
0,U,14000,0,0,1442,0
0,U,30000,1,12194,6530,0
0,U,9000,1,13384,5134,0
1,U,12000,0,0,4262,0
1,U,15000,0,0,17328,0
1,U,31000,0,0,37806,0
1,U,20000,0,0,24884,0
1,U,20000,1,16091,683,0
0,U,12000,0,0,0,1
0,U,16000,0,0,627,0
0,U,12000,1,14908,0,0
0,U,16000,2,15374,0,1
0,U,19000,1,17838,847,0
1,U,31000,1,17557,2541,0
0,U,15000,0,0,0,0
0,U,28000,0,0,0,0
0,U,30000,1,12624,0,0
1,M,15000,1,6098,31139,0
0,U,28000,1,11255,14626,0
0,M,10000,1,8843,8030,0
0,U,14000,1,3681,8684,0
0,U,19000,1,11177,1005,1
1,U,10000,1,6411,39525,1
1,U,20000,1,2308,14561,0
1,U,24000,2,27881,765,1
0,M,25000,1,15349,18157,0
0,M,30000,1,9940,5245,0
0,U,20000,0,0,5576,0
0,U,24000,1,10228,8808,0
1,U,11000,2,25485,37582,1
0,M,14000,1,17650,15634,0
1,U,10000,1,4817,19579,0
1,M,15000,1,8145,4331,0
1,U,11000,1,3702,1974,1
1,U,13000,0,0,11013,0
0,U,19000,1,14932,9054,0
1,M,14000,0,0,28167,0
0,U,9000,0,0,7844,0
1,M,9000,2,9768,36756,1
1,U,16000,0,0,13484,0
0,M,14000,1,13399,0,0
1,U,16000,0,0,29518,0
1,U,10000,1,5013,29908,0
0,U,14000,2,15539,8955,1
1,U,20000,1,16630,13369,0
0,M,9000,0,0,0,0
0,U,12000,1,5235,5671,1
0,U,15000,1,13921,6785,0
1,U,31000,1,19022,22511,0
1,U,10000,0,0,24131,0
0,M,15000,0,0,0,0
0,M,25000,0,0,0,1
1,U,15000,1,9753,12793,1
0,U,9000,2,25475,498,1
1,M,14000,0,0,14092,0
1,M,9000,1,3733,37124,0
1,U,18000,1,18648,28015,0
1,M,14000,0,0,29590,0
0,U,15000,0,0,1620,1
0,M,11000,0,0,0,1
1,U,19000,2,6871,18992,1
0,U,15000,1,13759,1679,1
1,U,13000,1,12052,35295,1
0,M,11000,0,0,0,0
1,U,14000,1,8186,15970,0
1,U,15000,1,13185,351,0
1,M,10000,0,0,28466,0
0,U,24000,0,0,6925,0
1,U,9000,0,0,4778,1
0,U,12000,1,8271,8510,0
1,U,23000,1,1748,19093,0
1,U,20000,2,28931,14802,1
1,M,18000,0,0,33085,0
1,U,13000,0,0,18619,0
0,U,11000,1,6172,0,0
1,U,15000,1,5487,4538,1
0,U,15000,1,12255,7700,0
0,M,25000,1,16538,5472,0
0,M,18000,0,0,0,0
1,U,15000,1,18451,632,0
0,U,24000,0,0,11169,0
1,M,16000,1,8181,3951,0
1,U,20000,2,7724,18432,1
1,M,13000,1,7384,1158,0
1,U,13000,0,0,25680,0
1,U,24000,0,0,4901,1
1,U,14000,1,8947,22786,0
1,U,24000,1,1801,2022,0
1,M,20000,2,13599,1116,1
1,M,15000,1,11771,35213,0
1,U,15000,1,17503,2881,0
1,U,9000,1,2745,2818,1
1,U,28000,1,12037,443,0
1,U,12000,1,13212,353,0
0,U,14000,0,0,0,0
0,M,25000,2,23041,0,1
1,U,14000,1,5001,1461,0
1,U,15000,1,9380,32857,0
1,U,19000,0,0,35270,0
1,U,11000,1,2537,37068,0
0,U,16000,1,6626,8709,0
1,U,28000,1,16303,3235,0
1,U,31000,0,0,344,1
0,U,13000,1,19027,8489,0
0,U,23000,0,0,0,0
1,U,19000,1,10878,3364,1
0,U,31000,1,10937,0,0
1,U,10000,1,18305,2263,0
0,U,20000,0,0,0,0
0,U,20000,0,0,5431,1
0,M,18000,1,16018,0,0
0,U,32000,0,0,11157,1
1,U,10000,0,0,2034,1
0,U,13000,1,4105,8703,0
1,M,19000,1,11235,23048,0
1,U,9000,0,0,2121,0
0,U,31000,0,0,1276,0
1,U,24000,0,0,694,1
0,U,13000,0,0,1921,0
0,U,24000,1,17799,19624,0
0,M,25000,0,0,0,0
1,U,11000,1,19479,14015,0
0,U,14000,0,0,8820,0
0,M,18000,0,0,9092,0
0,U,20000,0,0,5305,0
1,U,28000,0,0,4087,1
0,U,18000,1,8477,6435,0
1,U,15000,0,0,303,0
0,M,9000,0,0,0,0
0,U,20000,0,0,7086,1
0,U,28000,0,0,10193,0
0,U,19000,0,0,5961,1
1,U,14000,1,8279,14166,0
1,M,23000,0,0,32829,1
0,M,13000,0,0,0,1
1,U,19000,1,11598,3059,0
1,U,11000,1,2484,1346,0
0,M,11000,0,0,0,0
1,U,15000,2,16211,28977,1
1,U,12000,0,0,38247,0
0,U,9000,0,0,16695,0
0,U,11000,0,0,0,1
0,U,16000,1,1388,1894,0
1,U,14000,1,8821,936,1
0,M,14000,2,15736,11571,1
1,U,31000,0,0,432,0
0,M,23000,0,0,8032,0
1,U,18000,0,0,4748,0
1,U,9000,0,0,753,0
0,U,28000,1,13145,0,0
0,U,12000,1,17058,9481,1
1,U,10000,0,0,896,0
1,U,16000,0,0,33242,1
0,M,13000,1,5701,0,0
1,M,19000,0,0,11921,0
1,U,19000,0,0,33431,1
0,U,11000,0,0,1003,1
1,M,15000,0,0,21159,0
1,U,18000,0,0,2093,0
0,U,15000,1,5136,18115,0
0,U,9000,0,0,0,0
1,U,28000,0,0,4745,1
1,M,11000,2,9954,31569,1
1,U,10000,1,8284,22780,0
1,U,16000,0,0,35895,0
1,U,16000,1,5851,255,0
1,U,14000,0,0,767,0
0,M,32000,1,17912,0,0
1,M,25000,0,0,31951,0
0,M,24000,1,4503,0,0
1,U,13000,1,5926,14147,1
0,M,12000,1,4502,0,0
0,M,32000,0,0,0,1
0,U,16000,1,14946,1318,1
1,U,15000,1,2684,2048,0
0,M,10000,1,11704,11232,0
1,U,31000,1,15454,35717,1
1,U,28000,0,0,12889,0
1,U,12000,2,22996,31351,1
1,U,24000,0,0,10534,0
0,U,11000,0,0,0,0
0,U,16000,0,0,8895,0
0,M,23000,1,17450,0,0
1,U,18000,1,6041,21058,0
0,M,9000,1,5494,0,1
0,U,15000,0,0,8965,0
1,M,11000,0,0,24083,1
0,U,11000,2,6286,1925,1
0,M,32000,0,0,0,1
1,U,10000,1,3601,299,0
0,U,10000,0,0,0,0
0,M,15000,1,5873,0,0
0,M,25000,0,0,0,0
1,U,14000,1,16507,21072,0
0,U,15000,1,4061,8406,0
1,M,24000,1,8742,2051,0
1,U,14000,0,0,24187,1
1,M,30000,2,18095,21784,1
0,U,12000,0,0,0,0
1,M,10000,1,16123,34705,0
0,U,30000,1,8254,1668,0
1,U,20000,0,0,30186,0
1,U,28000,1,13434,1504,0
0,U,19000,2,17357,8378,1
1,U,15000,1,7361,28965,0
1,M,14000,1,6249,27262,0
1,U,11000,1,8168,3008,0
1,U,28000,0,0,573,0
1,U,20000,1,8072,38141,0
0,M,15000,0,0,0,0
1,M,11000,0,0,2927,0
0,U,15000,1,9390,816,0
1,M,32000,1,11186,19263,0
1,U,18000,2,6437,36243,1
1,M,14000,1,19753,2253,0
1,U,18000,1,7292,1280,0
1,U,11000,0,0,769,0
1,U,24000,0,0,22146,0
1,U,11000,1,17347,243,0
0,U,16000,0,0,0,0
1,U,9000,1,3451,39527,0
0,U,31000,1,12707,0,1
0,M,23000,2,13104,0,1
1,U,14000,0,0,37125,0
1,U,32000,0,0,138,0
1,U,11000,0,0,33612,0
1,M,20000,1,11671,32538,0
1,U,20000,1,1928,14475,0
0,U,9000,1,10124,0,0
0,M,14000,0,0,0,0
1,U,30000,1,6158,4446,1
0,M,13000,1,18230,6408,1
0,U,20000,1,17986,8898,0
1,U,28000,1,17535,11967,0
0,U,12000,2,12048,5606,1
0,U,12000,1,2600,73,0
1,U,19000,0,0,17257,1
1,U,19000,0,0,2271,0
0,U,15000,0,0,13250,1
1,U,30000,0,0,1938,0
0,M,23000,0,0,0,0
0,U,10000,1,14285,14590,0
0,U,14000,1,10322,0,1
0,U,20000,1,14202,0,0
1,U,16000,1,13375,16429,0
0,M,32000,0,0,0,0
1,U,14000,0,0,15156,0
1,M,28000,0,0,10326,0
1,M,14000,0,0,43623,1
1,U,20000,2,24466,33539,1
0,M,11000,1,2181,0,0
1,M,23000,0,0,2412,0
0,U,20000,0,0,0,0
1,U,24000,0,0,2494,0
1,U,9000,1,18967,27317,1
1,U,19000,1,15146,4153,0
1,U,19000,0,0,21478,0
1,M,30000,1,8969,18995,0
0,U,13000,2,27890,6072,1
0,M,32000,0,0,0,0
1,U,31000,0,0,805,0
0,U,16000,0,0,7677,1
0,U,25000,1,13542,0,0
1,U,28000,1,8891,20880,1
0,M,9000,1,4452,10482,0
0,U,25000,0,0,7892,0
1,M,19000,0,0,14369,0
1,U,14000,1,4326,37325,0
1,U,11000,0,0,746,1
0,U,9000,0,0,231,0
1,U,20000,1,15428,479,0
1,U,31000,0,0,2562,0
0,M,23000,0,0,0,0
1,U,11000,1,5286,630,1
1,M,16000,0,0,38486,0
0,M,14000,1,5303,6243,0
1,M,11000,0,0,23686,1
1,M,18000,1,14888,99,1
0,M,15000,0,0,17521,0
0,U,15000,1,17520,1983,1
1,U,12000,1,17497,3632,0
0,U,9000,0,0,0,0
0,U,19000,1,10658,9998,0
0,M,14000,0,0,0,0
1,U,15000,1,15749,650,1
0,U,24000,1,11270,5093,0
0,U,14000,0,0,1135,0
1,U,24000,1,8801,16721,0
0,U,30000,1,13711,8532,0
1,U,18000,1,2318,696,0
1,U,13000,0,0,547,0
0,U,19000,1,5002,8819,1
1,U,20000,1,2337,15077,0
0,U,10000,2,8748,974,1
1,U,15000,0,0,231,0
1,U,25000,0,0,31993,0
0,U,14000,1,6060,8477,1
0,U,10000,0,0,18709,1
0,U,31000,0,0,0,0
0,U,19000,1,3967,5719,0
0,U,14000,0,0,0,0
0,U,10000,0,0,5145,1
1,U,32000,1,3063,2335,0
1,U,11000,0,0,35449,0
1,U,32000,0,0,37147,0
1,U,19000,1,4783,4296,1
1,U,11000,0,0,151,0
1,U,11000,1,13091,31850,0
1,U,31000,0,0,10006,0
0,U,9000,1,1839,7644,0
1,M,14000,0,0,42681,1
1,U,11000,0,0,2534,0
1,M,16000,1,12962,15902,0
0,U,20000,0,0,1604,0
0,M,23000,1,17521,0,1
0,M,14000,1,12396,14403,1
1,U,11000,1,6648,28813,0
0,M,9000,1,19409,9074,0
0,U,20000,0,0,19263,0
1,M,30000,0,0,14951,0
0,M,11000,1,14274,0,0
1,M,12000,1,10578,32280,1
1,U,9000,0,0,10121,0
0,U,32000,0,0,935,0
1,U,15000,0,0,516,0
0,M,14000,1,16053,5131,1
1,U,10000,1,7379,22740,0
1,U,10000,0,0,29464,0
1,U,23000,2,11465,582,1
0,U,25000,0,0,0,0
1,U,20000,1,14428,617,0
0,M,19000,0,0,0,0
0,U,13000,1,16849,1118,0
1,M,25000,1,3443,13010,0
1,M,13000,0,0,35929,0
1,U,13000,1,13701,41402,0
1,U,32000,0,0,273,0
1,U,16000,1,5676,292,1
1,M,14000,0,0,10536,1
1,U,11000,0,0,537,0
1,U,15000,1,12721,14870,0
0,U,24000,1,11904,11707,0
0,M,20000,1,12130,0,0
1,U,24000,0,0,3300,0
1,U,12000,1,14462,269,0
1,U,32000,0,0,33580,0
1,M,30000,0,0,16379,0
1,U,11000,2,29433,873,1
1,U,14000,0,0,955,0
0,U,10000,1,7967,1259,1
0,U,14000,2,17110,5551,1
1,U,25000,1,18062,35209,0
1,U,15000,0,0,3344,0
0,U,16000,0,0,19329,0
0,U,15000,1,12909,8664,0
0,M,11000,0,0,0,0
1,U,18000,0,0,1319,0
0,U,30000,0,0,8534,1
1,U,18000,0,0,3176,0
0,U,23000,0,0,8060,0
1,U,20000,1,1988,26273,0
1,M,30000,1,1941,4943,0
1,M,18000,2,14236,3260,1
1,U,23000,0,0,32343,1
0,U,30000,0,0,1339,1
0,U,15000,1,6895,5904,1
0,U,10000,0,0,18018,0
1,M,24000,2,14140,35667,1
0,U,16000,1,12983,1063,0
1,M,28000,0,0,29089,0
0,U,15000,0,0,13547,0
1,U,14000,0,0,20900,0
1,U,18000,1,11404,864,0
1,U,14000,0,0,11055,1
1,M,14000,1,1677,34214,1
1,M,14000,1,4903,27285,0
1,U,24000,1,14204,29295,0
0,U,10000,1,9261,0,0
1,U,9000,0,0,1028,1
1,U,24000,1,13024,46941,0
1,U,11000,0,0,4182,0
1,M,18000,0,0,11550,0
0,M,19000,0,0,11696,0
0,M,15000,0,0,16254,0
1,M,15000,1,5063,21281,1
0,U,20000,1,14883,0,0
0,U,28000,1,15561,14109,0
0,U,16000,0,0,0,0
0,M,11000,2,20745,0,1
0,M,13000,1,6758,0,0
0,U,24000,1,3962,5754,0
0,U,28000,0,0,280,1
0,U,25000,0,0,6137,0
0,U,32000,0,0,0,0
1,U,28000,1,15055,4225,0
0,U,32000,0,0,717,0
0,M,10000,1,2070,19402,0
1,U,18000,0,0,26246,0
0,U,30000,0,0,670,0
1,U,16000,0,0,4611,1
1,U,11000,0,0,35694,0
1,U,15000,0,0,15156,0
0,U,16000,1,2353,13660,0
1,U,16000,2,11947,200,1
1,U,19000,0,0,14019,0
0,M,18000,1,7475,0,0
1,U,14000,1,7716,17187,0
0,U,31000,1,13620,0,0
1,M,23000,0,0,31405,1
0,U,14000,1,7309,1777,0
0,U,20000,0,0,6989,1
0,U,10000,0,0,1301,1
0,U,16000,1,13715,6077,0
0,U,28000,0,0,1790,0
0,M,30000,0,0,0,1
0,M,31000,2,27791,0,1
1,U,18000,1,12512,20298,0
1,M,15000,1,14525,32143,0
1,U,18000,1,15301,1748,0
1,M,25000,1,13784,839,1
1,U,20000,1,6656,4115,1
0,U,20000,0,0,43,1
1,M,10000,0,0,18124,0
0,U,14000,2,10091,6178,1
1,U,16000,1,17091,437,0
1,U,15000,0,0,3501,0
0,M,16000,0,0,0,0
0,U,20000,1,11751,1543,0
0,M,16000,0,0,0,1
0,M,16000,0,0,0,0
0,U,32000,0,0,1064,1
0,U,12000,0,0,0,0
0,U,16000,1,11397,15587,0
0,M,20000,1,1985,0,1
0,M,15000,0,0,0,1
1,U,12000,1,9782,623,0
0,M,15000,1,19837,0,1
1,U,16000,0,0,19087,0
1,U,20000,0,0,46066,1
1,M,30000,1,1297,38479,0
1,M,25000,0,0,24449,0
0,U,20000,0,0,445,0
1,M,10000,0,0,20047,0
0,M,16000,1,1550,15828,0
0,U,28000,0,0,0,0
0,U,23000,0,0,188,0
0,U,15000,0,0,6066,1
1,M,10000,1,16308,39517,0
0,U,31000,1,7882,5683,0
1,U,25000,0,0,225,0
1,U,15000,2,19017,3810,1
0,U,15000,1,11263,0,0
0,M,31000,0,0,0,0
1,U,28000,1,13782,23698,0
1,U,28000,0,0,2459,1
1,U,12000,2,17489,270,1
0,U,32000,1,4148,405,0
1,M,19000,0,0,28746,1
0,M,20000,0,0,13685,1
1,M,16000,0,0,4669,1
0,U,13000,0,0,583,0
1,U,14000,1,6052,24746,0
0,M,30000,0,0,0,1
1,M,20000,0,0,14339,0
0,U,31000,0,0,9663,0
0,U,14000,1,2537,7913,0
0,U,20000,0,0,7844,0
0,U,15000,0,0,1086,0
0,U,32000,0,0,0,0
1,U,20000,1,5253,34210,1
0,U,16000,2,12235,7291,1
0,U,13000,0,0,7116,0
1,U,19000,1,5901,49379,1
0,M,30000,0,0,0,0
0,M,24000,1,11443,0,1
0,U,10000,1,12730,7010,0
0,M,10000,0,0,0,1
0,U,14000,1,13564,10850,0
0,U,28000,0,0,15220,1
1,U,10000,0,0,2266,0
1,U,20000,0,0,41675,0
0,M,18000,1,17001,0,0
1,U,16000,0,0,18577,1
0,U,16000,1,5790,5440,1
1,U,15000,0,0,673,0
1,U,13000,0,0,302,0
0,M,16000,0,0,0,1
1,U,15000,1,11004,2885,1
0,U,25000,0,0,7653,1
0,U,10000,1,7558,14717,1
1,U,24000,0,0,27154,0
1,U,28000,0,0,0,1
0,M,23000,0,0,0,0
1,U,11000,0,0,39419,1
1,U,16000,1,4251,26203,0
0,U,18000,0,0,1839,0
1,U,20000,2,23707,1675,1
0,M,28000,1,9951,0,1
1,U,16000,0,0,30548,1
0,M,12000,1,8592,14889,0
0,U,15000,0,0,5427,0
1,M,10000,1,15418,13389,1
1,U,11000,1,13571,1133,0
1,U,14000,0,0,13017,0
1,M,18000,0,0,34181,1
0,M,30000,1,8128,0,0
0,U,9000,1,15461,0,0
1,U,15000,0,0,1337,0
1,U,11000,1,4699,1683,0
1,U,20000,1,7506,41716,0
0,U,32000,0,0,6544,0
1,U,31000,1,2681,1133,1
0,U,25000,0,0,453,0
0,M,18000,1,14079,0,1
1,U,15000,1,13754,32566,1
0,M,14000,0,0,14066,0
0,U,28000,2,28521,0,1
0,M,10000,0,0,0,1
1,M,20000,1,14752,16880,0
0,M,11000,0,0,17579,0
0,M,20000,1,15159,11590,0
1,U,32000,1,9393,49354,0
0,U,20000,0,0,6563,0
0,U,10000,1,5224,19232,0
0,U,20000,0,0,1303,0
0,U,18000,2,26724,1341,1
1,U,14000,1,1023,13516,0
1,M,18000,0,0,3804,0
0,U,20000,0,0,0,0
0,M,19000,0,0,0,0
1,U,11000,1,15298,31332,0
1,U,11000,0,0,2909,0
0,U,20000,1,2927,0,0
0,M,18000,1,8420,0,1
0,M,11000,0,0,0,0
1,U,24000,2,12344,2780,1
0,U,18000,0,0,5947,0
1,U,20000,0,0,10124,0
1,U,23000,2,10541,36052,1
0,U,18000,0,0,7367,0
1,U,23000,0,0,3488,0
1,M,18000,0,0,4438,0
1,U,10000,1,15434,21582,0
0,M,13000,1,13416,18677,0
0,U,18000,1,9142,5820,0
1,M,15000,0,0,17582,1
1,U,23000,1,8658,4091,0
1,U,25000,0,0,2580,0
0,U,20000,2,9654,0,1
1,U,9000,1,18812,37614,1
0,U,25000,1,17730,0,0
1,U,12000,0,0,4528,0
0,U,16000,1,19657,9989,1
1,U,28000,0,0,4396,1
1,U,20000,0,0,17709,0
1,U,16000,0,0,851,0
0,U,19000,1,17568,0,0
1,U,23000,2,21376,4848,1
0,U,19000,0,0,0,1
0,M,12000,1,17812,0,0
0,U,10000,0,0,9932,0
1,M,24000,1,7363,13282,0
1,U,10000,1,6797,30774,0
0,U,16000,2,10833,19189,1
1,U,15000,0,0,41759,0
1,U,12000,0,0,621,0
1,M,30000,1,13341,27226,1
1,U,28000,0,0,417,0
1,U,18000,1,12936,2583,1
0,M,24000,2,23105,10780,1
1,U,19000,0,0,1993,0
0,M,25000,2,15691,19731,1
0,U,10000,1,14609,18789,0
1,U,13000,1,15911,26886,1
0,U,18000,1,17511,8154,0
0,U,24000,0,0,5979,0
0,M,15000,1,8066,12689,0
0,U,10000,1,1189,13872,0
0,U,11000,1,2501,8793,0
1,U,20000,0,0,37237,0
1,U,11000,0,0,34998,0
0,U,32000,0,0,6430,0
1,M,10000,2,17083,4005,1
0,U,12000,0,0,5301,0
0,U,16000,2,7786,1294,1
0,M,13000,0,0,0,0
1,M,24000,1,13921,2827,0
0,U,28000,0,0,0,0
1,M,20000,0,0,18716,0
0,U,12000,0,0,208,0
1,U,20000,1,15390,3363,1
1,U,10000,0,0,11548,1
1,U,13000,0,0,30593,1
0,U,20000,1,12193,246,0
0,U,15000,1,1885,0,0
0,U,24000,0,0,0,0
1,U,31000,1,9153,4021,0
0,U,28000,0,0,863,0
1,U,11000,1,11666,23436,1
1,M,18000,0,0,4833,0
1,M,32000,0,0,37921,1
0,U,11000,0,0,10699,1
1,U,9000,1,1080,10339,0
1,U,32000,0,0,25084,0
1,U,32000,1,8986,45119,0
1,M,23000,1,1553,37900,0
1,U,10000,1,18903,965,0
0,M,20000,1,9625,0,0
0,U,11000,0,0,5491,0
0,U,15000,1,3217,0,1
0,U,15000,1,3469,7811,0
1,U,30000,1,5264,23553,1
1,U,19000,0,0,38683,0
0,U,10000,1,4395,6270,0
0,M,15000,0,0,18836,0
0,U,20000,1,8099,1021,0
1,U,12000,0,0,4741,0
0,M,16000,0,0,0,0
0,U,13000,0,0,7816,0
0,U,24000,1,2288,14479,0
0,U,13000,0,0,0,0
0,U,12000,2,11560,1700,1
1,U,16000,0,0,24268,0
1,U,20000,0,0,2179,0
1,U,11000,1,7756,14664,0
1,U,16000,1,8667,21325,0
0,M,16000,0,0,0,0
1,U,15000,0,0,1108,1
0,U,11000,0,0,0,0
0,U,15000,1,8999,5097,1
0,U,15000,0,0,5307,0
1,U,14000,0,0,34269,1
0,U,32000,1,2663,8681,0
1,U,28000,0,0,23828,0
